"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INPT0128","VALPARAISO 1.0 NE, IN US","41.4868748","-87.0363092","249.6","2017-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.3","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0002","HUDSON 4.1 NNW, IN US","41.591868","-85.101163","321.9","2017-04",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"26.4",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0002","HUDSON 4.1 NNW, IN US","41.591868","-85.101163","321.9","2017-05",,,,,,,"17",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"49.0",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0002","HUDSON 4.1 NNW, IN US","41.591868","-85.101163","321.9","2017-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.7",",a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0002","HUDSON 4.1 NNW, IN US","41.591868","-85.101163","321.9","2017-07",,,,,,,"11","4,N","5","4,N",,,,,,,,,,,,,,,,,,,,,"23.1","4,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.6",",a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0002","HUDSON 4.1 NNW, IN US","41.591868","-85.101163","321.9","2017-08",,,,,,,"12","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"35.1","1,,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.4","1,,,N",,,,,,,,,,,,,,,,,,
"US1INSN0002","HUDSON 4.1 NNW, IN US","41.591868","-85.101163","321.9","2017-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.5","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0003","HUDSON 4.6 N, IN US","41.5997","-85.089524","301.1","2017-04",,,,,,,"13","4,N","7","4,N",,,,,,,,,,,,,,,,,,,,,"22.9","4,,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105.3",",a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0003","HUDSON 4.6 N, IN US","41.5997","-85.089524","301.1","2017-05",,,,,,,"16","3,N","11","3,N",,,,,,,,,,,,,,,,,,,,,"48.5","3,,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"215.9",",a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0003","HUDSON 4.6 N, IN US","41.5997","-85.089524","301.1","2017-06",,,,,,,"9","4,N","5","4,N",,,,,,,,,,,,,,,,,,,,,"30.7","4,,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66.5",",a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0003","HUDSON 4.6 N, IN US","41.5997","-85.089524","301.1","2017-07",,,,,,,"10","4,N","5","4,N",,,,,,,,,,,,,,,,,,,,,"22.6","4,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.6",",a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0003","HUDSON 4.6 N, IN US","41.5997","-85.089524","301.1","2017-08",,,,,,,"6","4,N","4","4,N",,,,,,,,,,,,,,,,,,,,,"7.4","4,,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.2",",a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0003","HUDSON 4.6 N, IN US","41.5997","-85.089524","301.1","2017-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.7","3,a,,N",,,,,,,,,,,,,,,,,,
"US1INPT0126","HEBRON 0.6 NE, IN US","41.3276","-87.193487","213.1","2017-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126.7","2,a,,N",,,,,,,,,,,,,,,,,,
"US1INPT0126","HEBRON 0.6 NE, IN US","41.3276","-87.193487","213.1","2017-05",,,,,,,"10","4,N","8","4,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","17.3","4,,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.4","1,a,,N","0","4,,,N",,,,,,,,,,,,,,,,
"US1INPT0126","HEBRON 0.6 NE, IN US","41.3276","-87.193487","213.1","2017-09",,,,,,,"6","2,N","3","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","17.5","2,,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.0",",a,,N","0","2,,,N",,,,,,,,,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","40.5615","-86.3424","235.6","2017-04",,,"8.6","7","8.6",",7","14",",7","7",",7","0",",7","0",",7","0",",7","1",",7","0",",7","12",",7","0",",7","-0.6",",7,08,","0",",,7,30,+","0.0",",T,7,11,","28.7",",,7,30,","28.9",",7,27,",,,,,,,,,,,,,"182.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.3",",,,7","0",",T,,7","12.5",",7","18.6",",,,7","6.4",",,,7",,,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","40.5615","-86.3424","235.6","2017-05",,,"29.6","7","21.0",",7","12",",7","12",",7","0",",7","0",",7","0",",7","1",",7","0",",7","15",",7","0",",7","0.0",",7,08,","0",",,7,31,+","0.0",",,7,31,+","37.8",",,7,21,","30.0",",7,19,",,,,,,,,,,,,,"137.4",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187.2",",,,7","0",",,,7","14.6",",7","20.1",",,,7","9.0",",,,7",,,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","40.5615","-86.3424","235.6","2017-06",,,"130.7","7","101.1",",7","9",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","2",",7","9.4",",7,27,+","0",",,7,30,+","0.0",",,7,30,+","75.4",",,7,23,","33.3",",7,14,",,,,,,,,,,,,,"13.4",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240.8",",,,7","0",",,,7","21.3",",7","27.2",",,,7","15.3",",,,7",,,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","40.5615","-86.3424","235.6","2017-07",,,"264.8","7","134.1",",7","10",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","0",",7","11.7",",7,29,","0",",,7,31,+","0.0",",T,7,11,","143.5",",,7,11,","31.1",",7,21,+",,,"0.3","7",,,,,,,,,"0.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"285.0",",,,7","0",",T,,7","22.6",",7","27.9",",,,7","17.4",",,,7",,,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","40.5615","-86.3424","235.6","2017-08",,,"330.0","7","65.2",",7","6",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","0",",7","8.9",",7,25,","0",",,7,31,+","0.0",",,7,31,+","27.9",",,7,04,","30.6",",7,17,",,,"13.0","7",,,,,,,,,"12.7",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.7",",,,7","0",",,,7","20.0",",7","25.8",",,,7","14.3",",,,7",,,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","40.5615","-86.3424","235.6","2017-09",,,"395.9","7","65.9",",7","3",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","24",",7","4",",7","5.0",",7,30,","0",",,7,30,+","0.0",",,7,30,+","21.8",",,7,05,","32.8",",7,22,",,,"65.9","7",,,,,,,,,"52.9",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.5",",,,7","0",",,,7","18.8",",7","25.4",",,,7","12.2",",,,7",,,,,,,,,,
"US1INMM0004","DENVER 1.3 NE, IN US","40.875466","-86.056113","233.2","2017-04",,,,,,,"15",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"26.4",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0004","DENVER 1.3 NE, IN US","40.875466","-86.056113","233.2","2017-05",,,,,,,"17",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"39.9",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0004","DENVER 1.3 NE, IN US","40.875466","-86.056113","233.2","2017-06",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"60.5",",,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0004","DENVER 1.3 NE, IN US","40.875466","-86.056113","233.2","2017-07",,,,,,,"13",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"35.6",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0004","DENVER 1.3 NE, IN US","40.875466","-86.056113","233.2","2017-08",,,,,,,"11",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"21.6",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0004","DENVER 1.3 NE, IN US","40.875466","-86.056113","233.2","2017-09",,,,,,,"8",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"16.0",",,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.2",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0012","MARION 5.6 NE, IN US","40.60385","-85.589309","267.0","2017-04",,,,,,,"16",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"24.9",",,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0012","MARION 5.6 NE, IN US","40.60385","-85.589309","267.0","2017-05",,,,,,,"16","2,N","12","2,N",,,,,,,,,,,,,,,,,,,,,"47.0","2,,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206.9",",a,,N",,,,,,,,,,,,,,,,,,
"US1INGR0012","MARION 5.6 NE, IN US","40.60385","-85.589309","267.0","2017-06",,,,,,,"11","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"26.7","1,,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.7","1,,,N",,,,,,,,,,,,,,,,,,
"US1INGR0012","MARION 5.6 NE, IN US","40.60385","-85.589309","267.0","2017-07",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"31.0",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0012","MARION 5.6 NE, IN US","40.60385","-85.589309","267.0","2017-08",,,,,,,"9","2,N","4","2,N",,,,,,,,,,,,,,,,,,,,,"9.4","2,,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.8","2,,,N",,,,,,,,,,,,,,,,,,
"US1INGR0012","MARION 5.6 NE, IN US","40.60385","-85.589309","267.0","2017-09",,,,,,,"7","3,N","4","3,N",,,,,,,,,,,,,,,,,,,,,"16.0","3,,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.7","3,,,N",,,,,,,,,,,,,,,,,,
"US1INHN0003","NEW PALESTINE 1.4 S, IN US","39.70061","-85.895044","246.0","2017-04",,,,,,,"11",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"39.1",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INHN0003","NEW PALESTINE 1.4 S, IN US","39.70061","-85.895044","246.0","2017-05",,,,,,,"17","1,N","14","1,N",,,,,,,,,,,,,,,,,,,,,"34.0","1,,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231.5","1,,,N",,,,,,,,,,,,,,,,,,
"US1INHN0003","NEW PALESTINE 1.4 S, IN US","39.70061","-85.895044","246.0","2017-06",,,,,,,"8",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"64.0",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"151.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INHN0003","NEW PALESTINE 1.4 S, IN US","39.70061","-85.895044","246.0","2017-07",,,,,,,"17",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"55.1",",,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"205.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INHN0003","NEW PALESTINE 1.4 S, IN US","39.70061","-85.895044","246.0","2017-08",,,,,,,"8",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"8.4",",,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INHN0003","NEW PALESTINE 1.4 S, IN US","39.70061","-85.895044","246.0","2017-09",,,,,,,"8",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"8.9",",,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0012","VALPARAISO 4.3 SW, IN US","41.434538","-87.112379","235.9","2017-04",,,,,,,"13",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"33.8",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0012","VALPARAISO 4.3 SW, IN US","41.434538","-87.112379","235.9","2017-05",,,,,,,"12",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"27.9",",,N,01,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0012","VALPARAISO 4.3 SW, IN US","41.434538","-87.112379","235.9","2017-06",,,,,,,"16",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"25.1",",,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0012","VALPARAISO 4.3 SW, IN US","41.434538","-87.112379","235.9","2017-07",,,,,,,"13","2,N","5","2,N",,,,,,,,,,,,,,,,,,,,,"13.2","2,,N,13,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.8",",a,,N",,,,,,,,,,,,,,,,,,
"US1INPT0012","VALPARAISO 4.3 SW, IN US","41.434538","-87.112379","235.9","2017-08",,,,,,,"9",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"16.0",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0012","VALPARAISO 4.3 SW, IN US","41.434538","-87.112379","235.9","2017-09",,,,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"16.8",",,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0133","VALPARAISO 2.2 WNW, IN US","41.4934489130974","-87.0872336626053","239.6","2017-04",,,,,,,"13","1,N","7","1,N",,,,,,,,,,,,,,,,,,,,,"34.5","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.3","1,,,N",,,,,,,,,,,,,,,,,,
"US1INPT0133","VALPARAISO 2.2 WNW, IN US","41.4934489130974","-87.0872336626053","239.6","2017-06",,,,,,,"8","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"27.2","1,,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.4","1,,,N",,,,,,,,,,,,,,,,,,
"US1INPT0133","VALPARAISO 2.2 WNW, IN US","41.4934489130974","-87.0872336626053","239.6","2017-08",,,,,,,"10","1,N","3","1,N",,,,,,,,,,,,,,,,,,,,,"22.1","1,,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.2","1,,,N",,,,,,,,,,,,,,,,,,
"US1INCY0005","CLAY CITY 0.4 SE, IN US","39.273274","-87.107206","185.9","2017-04",,,,,,,"11",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"57.7",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0005","CLAY CITY 0.4 SE, IN US","39.273274","-87.107206","185.9","2017-05",,,,,,,"14",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"37.1",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0005","CLAY CITY 0.4 SE, IN US","39.273274","-87.107206","185.9","2017-06",,,,,,,"8","1,N","4","1,N",,,,,,,,,,,,,,,,,,,,,"62.5","1,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.4","1,,,N",,,,,,,,,,,,,,,,,,
"US1INCY0005","CLAY CITY 0.4 SE, IN US","39.273274","-87.107206","185.9","2017-07",,,,,,,"13",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"61.2",",,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0005","CLAY CITY 0.4 SE, IN US","39.273274","-87.107206","185.9","2017-08",,,,,,,"6","3,N","4","3,N",,,,,,,,,,,,,,,,,,,,,"13.7","3,,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.6","3,,,N",,,,,,,,,,,,,,,,,,
"US1INCY0005","CLAY CITY 0.4 SE, IN US","39.273274","-87.107206","185.9","2017-09",,,,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"20.8",",,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0004","JASONVILLE 4.0 ENE, IN US","39.17632","-87.144557","167.6","2017-04",,,,,,,"12","2,N","7","2,N",,,,,,,,,,,,,,,,,,,,,"23.9","2,,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.8",",a,,N",,,,,,,,,,,,,,,,,,
"US1INCY0004","JASONVILLE 4.0 ENE, IN US","39.17632","-87.144557","167.6","2017-05",,,,,,,"12",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"42.2",",,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0004","JASONVILLE 4.0 ENE, IN US","39.17632","-87.144557","167.6","2017-06",,,,,,,"8",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"27.7",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0004","JASONVILLE 4.0 ENE, IN US","39.17632","-87.144557","167.6","2017-07",,,,,,,"11",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"66.5",",,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"179.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0004","JASONVILLE 4.0 ENE, IN US","39.17632","-87.144557","167.6","2017-08",,,,,,,"10",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"13.7",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0004","JASONVILLE 4.0 ENE, IN US","39.17632","-87.144557","167.6","2017-09",,,,,,,"7",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"29.2",",,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.4",",,,N",,,,,,,,,,,,,,,,,,
"USR0000IHAR","HARDIN RIDGE INDIANA, IN US","39.0","-86.4228","228.6","2017-04",,,"35.3","U","33.1","2,U",,,,,,,,,"0","1,U","0","1,U","0","1,U","20","1,U","0","1,U","1.1","1,U,08,",,,,,,,"30.0","1,U,26,",,,"1959.5","U",,,,,,,,,"80.7","1,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.7","2,U","22.9","1,,,U","10.5","1,,,U",,,,,,,,,,
"USR0000IHAR","HARDIN RIDGE INDIANA, IN US","39.0","-86.4228","228.6","2017-05",,,"88.9","U","53.6",",U",,,,,,,,,"0",",U","0",",U","0",",U","20",",U","0",",U","2.2",",U,08,",,,,,,,"30.6",",U,16,+",,,"2030.6","U",,,,,,,,,"71.1",",U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.8",",U","23.6",",,,U","11.9",",,,U",,,,,,,,,,
"USR0000IHAR","HARDIN RIDGE INDIANA, IN US","39.0","-86.4228","228.6","2017-06",,,"216.3","U","127.4",",U",,,,,,,,,"0",",U","0",",U","0",",U","30",",U","7",",U","9.4",",U,08,",,,,,,,"33.9",",U,12,",,,"2033.1","U",,,,,,,,,"2.5",",U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.5",",U","29.3",",,,U","15.7",",,,U",,,,,,,,,,
"USR0000IHAR","HARDIN RIDGE INDIANA, IN US","39.0","-86.4228","228.6","2017-07",,,"418.8","U","202.5",",U",,,,,,,,,"0",",U","0",",U","0",",U","31",",U","8",",U","13.9",",U,30,",,,,,,,"35.6",",U,22,",,,"0.0","U",,,,,,,,,"0.0",",U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.9",",U","30.8",",,,U","19.0",",,,U",,,,,,,,,,
