"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00129605","WILLIAMS 3 SW, IN US","38.7669","-86.6846","166.7","2014-04",,,,,,,"15",",7","9",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+","67.3",",,7,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"211.2",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00129605","WILLIAMS 3 SW, IN US","38.7669","-86.6846","166.7","2014-05",,,,,,,"15",",7","10",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",T,7,14,","64.3",",,7,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"176.4",",,,7",,,"0",",T,,7",,,,,,,,,,,,,,,,,,
"USC00129605","WILLIAMS 3 SW, IN US","38.7669","-86.6846","166.7","2014-06",,,,,,,"14",",7","13",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+","32.5",",,7,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174.4",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00129605","WILLIAMS 3 SW, IN US","38.7669","-86.6846","166.7","2014-07",,,,,,,"5",",7","5",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","69.3",",,7,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.0",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00129605","WILLIAMS 3 SW, IN US","38.7669","-86.6846","166.7","2014-08",,,,,,,"11",",7","8",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","48.5",",,7,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145.8",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00129605","WILLIAMS 3 SW, IN US","38.7669","-86.6846","166.7","2014-09",,,,,,,"6",",7","4",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+","35.3",",,7,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.0",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"US1INFL0003","ROCHESTER 2.4 NW, IN US","41.085157","-86.229331","232.9","2014-04",,,,,,,"13",",N","6",",N","0","1,N","0","1,N",,,,,,,,,,,,,"0","1,T,N,15,","0.0","1,T,N,16,+","55.1",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.3",",,,N",,,"0","1,T,,N",,,,,,,,,,,,,,,,,,
"US1INFL0003","ROCHESTER 2.4 NW, IN US","41.085157","-86.229331","232.9","2014-05",,,,,,,"13",",N","5",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","40.9",",,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.4",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INFL0003","ROCHESTER 2.4 NW, IN US","41.085157","-86.229331","232.9","2014-06",,,,,,,"14","3,N","9","3,N","0","4,N","0","3,N",,,,,,,,,,,,,"0","4,,N,30,+","0.0","3,,N,30,+","25.1","3,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.1",",a,,N",,,"0","3,,,N",,,,,,,,,,,,,,,,,,
"US1INFL0003","ROCHESTER 2.4 NW, IN US","41.085157","-86.229331","232.9","2014-07",,,,,,,"10","2,N","6","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","10.7","2,,N,01,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.9",",a,,N",,,"0","2,,,N",,,,,,,,,,,,,,,,,,
"US1INFL0003","ROCHESTER 2.4 NW, IN US","41.085157","-86.229331","232.9","2014-08",,,,,,,"13",",N","7",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","74.4",",,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168.9",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INFL0003","ROCHESTER 2.4 NW, IN US","41.085157","-86.229331","232.9","2014-09",,,,,,,"6","3,N","4","3,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","37.8","3,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.3","3,,,N",,,"0","2,,,N",,,,,,,,,,,,,,,,,,
"US1INSH0005","SHELBYVILLE 0.8 SSW, IN US","39.512138","-85.779105","232.9","2014-04",,,,,,,"17",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"62.5",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0005","SHELBYVILLE 0.8 SSW, IN US","39.512138","-85.779105","232.9","2014-05",,,,,,,"10",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"37.3",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0005","SHELBYVILLE 0.8 SSW, IN US","39.512138","-85.779105","232.9","2014-06",,,,,,,"16",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"41.4",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0005","SHELBYVILLE 0.8 SSW, IN US","39.512138","-85.779105","232.9","2014-08",,,,,,,"16",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"11.4",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0005","SHELBYVILLE 0.8 SSW, IN US","39.512138","-85.779105","232.9","2014-09",,,,,,,"7","5,N","2","5,N",,,,,,,,,,,,,,,,,,,,,"47.5","5,,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.5","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0004","SHELBYVILLE 7.1 WSW, IN US","39.4944","-85.9041","226.5","2014-04",,,,,,,"14","4,N","9","4,N",,,,,,,,,,,,,,,,,,,,,"50.8","4,,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129.6","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0004","SHELBYVILLE 7.1 WSW, IN US","39.4944","-85.9041","226.5","2014-05",,,,,,,"7",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"53.3",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126.3",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0004","SHELBYVILLE 7.1 WSW, IN US","39.4944","-85.9041","226.5","2014-06",,,,,,,"13","1,N","10","1,N",,,,,,,,,,,,,,,,,,,,,"26.9","1,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.2","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0004","SHELBYVILLE 7.1 WSW, IN US","39.4944","-85.9041","226.5","2014-07",,,,,,,"11","5,N","6","5,N",,,,,,,,,,,,,,,,,,,,,"29.0","5,,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.6","5,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0004","SHELBYVILLE 7.1 WSW, IN US","39.4944","-85.9041","226.5","2014-09",,,,,,,"6","1,N","3","1,N",,,,,,,,,,,,,,,,,,,,,"53.3","1,,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.5","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INHW0020","KC9DHF KOKOMO 4.4 E, IN US","40.4666","-86.0508","254.8","2014-04",,,,,,,"12","5,N","8","5,N",,,,,,,,,,,,,,,,,,,,,"45.7","5,,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.6","5,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INHW0020","KC9DHF KOKOMO 4.4 E, IN US","40.4666","-86.0508","254.8","2014-05",,,,,,,"6","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"35.6","3,,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.3","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INHW0020","KC9DHF KOKOMO 4.4 E, IN US","40.4666","-86.0508","254.8","2014-07",,,,,,,"11","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"14.7","3,,N,01,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.9","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INHW0020","KC9DHF KOKOMO 4.4 E, IN US","40.4666","-86.0508","254.8","2014-08",,,,,,,"12","4,N","8","4,N",,,,,,,,,,,,,,,,,,,,,"70.9","4,,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123.8","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INHW0020","KC9DHF KOKOMO 4.4 E, IN US","40.4666","-86.0508","254.8","2014-09",,,,,,,"5","5,N","4","5,N",,,,,,,,,,,,,,,,,,,,,"36.6","5,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.8","5,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0009","FAIRLAND 0.5 ENE, IN US","39.603655","-85.854013","243.8","2014-04",,,,,,,"12","5,N","8","5,N",,,,,,,,,,,,,,,,,,,,,"49.5","5,,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.5",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0009","FAIRLAND 0.5 ENE, IN US","39.603655","-85.854013","243.8","2014-05",,,,,,,"9",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"43.9",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0009","FAIRLAND 0.5 ENE, IN US","39.603655","-85.854013","243.8","2014-06",,,,,,,"17","2,N","11","2,N",,,,,,,,,,,,,,,,,,,,,"53.6","2,,N,  ,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182.2",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0009","FAIRLAND 0.5 ENE, IN US","39.603655","-85.854013","243.8","2014-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.3","5,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSH0009","FAIRLAND 0.5 ENE, IN US","39.603655","-85.854013","243.8","2014-08",,,,,,,"15","5,N","7","5,N",,,,,,,,,,,,,,,,,,,,,"23.9","5,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.2","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INNB0004","ALBION 2.8 ENE, IN US","41.404058","-85.366454","284.4","2014-05",,,,,,,"11","2,N","5","2,N",,,,,,,,,,,,,,,,,,,,,"45.0","2,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.8","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INNB0004","ALBION 2.8 ENE, IN US","41.404058","-85.366454","284.4","2014-06",,,,,,,"14","2,N","6","2,N",,,,,,,,,,,,,,,,,,,,,"27.4","2,,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.9","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INNB0004","ALBION 2.8 ENE, IN US","41.404058","-85.366454","284.4","2014-07",,,,,,,"11",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"16.0",",,N,01,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INNB0004","ALBION 2.8 ENE, IN US","41.404058","-85.366454","284.4","2014-08",,,,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"25.7",",,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INNB0004","ALBION 2.8 ENE, IN US","41.404058","-85.366454","284.4","2014-09",,,,,,,"11",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"45.5",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INHW0021","KC9IYD KOKOMO 4.0 WNW, IN US","40.4904","-86.207","248.1","2014-06",,,,,,,"11","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"32.8","3,,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.8","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDV0012","PLAINVILLE 1.3 S, IN US","38.785","-87.1553","168.2","2014-05",,,,,,,"13","5,N","7","5,N",,,,,,,,,,,,,,,,,,,,,"31.8","5,,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.2","5,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDV0012","PLAINVILLE 1.3 S, IN US","38.785","-87.1553","168.2","2014-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"178.7",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDV0012","PLAINVILLE 1.3 S, IN US","38.785","-87.1553","168.2","2014-07",,,,,,,"7","4,N","6","4,N",,,,,,,,,,,,,,,,,,,,,"28.4","4,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.5",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDV0012","PLAINVILLE 1.3 S, IN US","38.785","-87.1553","168.2","2014-08",,,,,,,"12","5,N","9","5,N",,,,,,,,,,,,,,,,,,,,,"33.3","5,,N,17,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.4",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDV0012","PLAINVILLE 1.3 S, IN US","38.785","-87.1553","168.2","2014-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.6","2,a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00126580","OOLITIC PURDUE EX FRM, IN US","38.88855","-86.55169","197.8","2014-04",,,"3.1","7","3.1",",7","13",",7","11",",7","0",",7","0",",7","0",",7","6",",7","0",",7","14",",7","0",",7","-3.9",",7,16,","0",",,7,30,+","0.0",",T,7,15,","72.9",",,7,03,","25.6",",7,28,+",,,"3280.0","7","16.7",",,,7,5,2",,,,,,,"189.0",",7","16.7",",,,7,5,2",,,,,,,"7.8",",,,7,5,2",,,,,,,"10.0",",,,7,5,2",,,,,,,"12.1",",,,7,5,2",,,,,,,,,"13.6",",,,7,5,2",,,,,,,,,"214.2",",,,7",,,"0",",T,,7","12.1",",7","19.3",",,,7","4.9",",,,7",,,,,,,,,,,,
"USC00126580","OOLITIC PURDUE EX FRM, IN US","38.88855","-86.55169","197.8","2014-05",,,"54.7","7","51.6",",7","10",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","22",",7","0",",7","1.7",",7,19,+","0",",,7,31,+","0.0",",,7,31,+","54.9",",,7,15,","29.4",",7,31,+",,,"3360.6","7","22.2","1,,,7,5,2",,,,,,,"80.6",",7","22.8","1,,,7,5,2",,,,,,,"12.8","1,,,7,5,2",,,,,,,"13.3","1,,,7,5,2",,,,,,,"17.4","1,,,7,5,2",,,,,,,,,"18.6","1,,,7,5,2",,,,,,,,,"167.3",",,,7",,,"0",",,,7","17.4",",7","23.7",",,,7","11.1",",,,7",,,,,,,,,,,,
"USC00126580","OOLITIC PURDUE EX FRM, IN US","38.88855","-86.55169","197.8","2014-06",,,"180.0","7","125.3",",7","14",",7","12",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","1",",7","8.3",",7,15,+","0",",,7,30,+","0.0",",,7,30,+","22.9",",,7,03,","32.2",",7,19,",,,"3364.5","7","25.0",",,,7,5,2",,,,,,,"3.9",",7","27.2",",,,7,5,2",,,,,,,"20.6",",,,7,5,2",,,,,,,"21.7",",,,7,5,2",,,,,,,"22.5",",,,7,5,2",,,,,,,,,"24.4",",,,7,5,2",,,,,,,,,"124.0",",,,7",,,"0",",,,7","22.4",",7","28.2",",,,7","16.6",",,,7",,,,,,,,,,,,
"USC00126580","OOLITIC PURDUE EX FRM, IN US","38.88855","-86.55169","197.8","2014-07",,,"268.7","7","88.7",",7","7",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","0",",7","11.1",",7,26,+","0",",,7,31,+","0.0",",,7,31,+","75.2",",,7,14,","31.1",",7,15,+",,,"5.0","7","24.4",",,,7,5,2",,,,,,,"5.0",",7","26.7",",,,7,5,2",,,,,,,"21.1",",,,7,5,2",,,,,,,"22.8",",,,7,5,2",,,,,,,"22.3",",,,7,5,2",,,,,,,,,"24.2",",,,7,5,2",,,,,,,,,"149.2",",,,7",,,"0",",,,7","21.0",",7","27.3",",,,7","14.8",",,,7",,,,,,,,,,,,
"USC00126580","OOLITIC PURDUE EX FRM, IN US","38.88855","-86.55169","197.8","2014-08",,,"404.0","7","135.3",",7","10",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","4",",7","11.7",",7,16,+","0",",,7,31,+","0.0",",,7,31,+","42.7",",,7,24,","33.9",",7,27,",,,"5.6","7","26.1",",,,7,5,2",,,,,,,"0.6",",7","27.2",",,,7,5,2",,,,,,,"21.7",",,,7,5,2",,,,,,,"22.2",",,,7,5,2",,,,,,,"23.4",",,,7,5,2",,,,,,,,,"24.6",",,,7,5,2",,,,,,,,,"110.8",",,,7",,,"0",",,,7","22.7",",7","28.1",",,,7","17.2",",,,7",,,,,,,,,,,,
"USC00126580","OOLITIC PURDUE EX FRM, IN US","38.88855","-86.55169","197.8","2014-09",,,"450.1","7","46.1",",7","6",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","6.1",",7,24,+","0",",,7,30,+","0.0",",,7,30,+","34.3",",,7,02,","31.1",",7,06,+",,,"56.0","7","25.0",",,,7,5,2",,,,,,,"50.4",",7","26.1",",,,7,5,2",,,,,,,"16.7",",,,7,5,2",,,,,,,"18.3",",,,7,5,2",,,,,,,"20.1",",,,7,5,2",,,,,,,,,"21.5",",,,7,5,2",,,,,,,,,"79.6",",,,7",,,"0",",,,7","18.2",",7","24.8",",,,7","11.6",",,,7",,,,,,,,,,,,
"US1INJS0073","WHEATFIELD 4.1 WSW, IN US","41.175333","-87.128839","209.1","2014-09",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"40.1",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00126864","PERU, IN US","40.7646","-86.074","201.2","2014-04",,,,,,,"10",",7","6",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",T,7,15,","0.0",",T,7,15,","43.7",",,7,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.1",",,,7",,,"0",",T,,7",,,,,,,,,,,,,,,,,,
"USC00126864","PERU, IN US","40.7646","-86.074","201.2","2014-05",,,,,,,"12",",7","6",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","31.8",",,7,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.4",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00126864","PERU, IN US","40.7646","-86.074","201.2","2014-06",,,,,,,"12",",7","8",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+","33.0",",,7,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.7",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00126864","PERU, IN US","40.7646","-86.074","201.2","2014-07",,,,,,,"9",",7","6",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","9.4",",,7,01,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.7",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00126864","PERU, IN US","40.7646","-86.074","201.2","2014-08",,,,,,,"11",",7","7",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","33.8",",,7,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.8",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00126864","PERU, IN US","40.7646","-86.074","201.2","2014-09",,,,,,,"8",",7","5",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+","37.1",",,7,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.9",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"US1INWH0018","MONTICELLO 1.0 NNE, IN US","40.7605835795403","-86.7598995566368","205.4","2014-04",,,,,,,"14","3,N","6","3,N",,,,,,,,,,,,,,,,,,,,,"29.7","3,,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.4",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INWH0018","MONTICELLO 1.0 NNE, IN US","40.7605835795403","-86.7598995566368","205.4","2014-06",,,,,,,"13",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"51.6",",,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"191.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INWH0018","MONTICELLO 1.0 NNE, IN US","40.7605835795403","-86.7598995566368","205.4","2014-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.0","3,a,,N",,,,,,,,,,,,,,,,,,,,,,
